,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,mean_ents_per_sentence,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space,label,label_num
928,64.51,10.8,8.0,9.21,8.5,7.94,51.0,11.0,9.46,8.0,1.3411764705882352,0.5238095238095238,1.52,1.86,0.9,1.29,0.0,0.52,1.67,0.0,3.43,0.14,0.29,1.24,0.71,0.0,0.05,0.0,1.62,0.0,0.95,B1,2
929,99.73,5.4,0.7,3.58,2.2,6.62,9.0,1.8888888888888888,3.34,4.0,0.7642276422764228,0.05263157894736842,0.21,0.58,0.05,0.21,0.0,0.21,0.74,0.0,1.42,0.0,0.0,1.16,0.16,0.0,0.0,0.0,0.79,0.0,0.95,B1,2
930,75.61,8.8,5.8,9.44,7.9,8.24,42.0,5.75,7.42,6.0,1.2041420118343196,1.0833333333333333,0.71,1.5,0.29,1.0,0.0,0.38,1.42,0.0,2.75,0.29,0.21,0.58,1.46,0.42,0.29,0.0,1.83,0.0,0.96,B1,2
931,69.31,11.1,8.3,8.41,9.2,8.15,181.0,9.0,10.6,9.0,1.3082191780821917,1.8461538461538463,1.23,2.23,0.65,1.17,0.0,0.54,1.72,0.03,3.8,0.75,0.49,1.11,2.74,0.02,0.49,0.03,2.06,0.02,1.0,B1,2
932,64.41,10.5,8.1,8.81,8.3,7.81,48.0,12.6,9.01,9.0,1.5769230769230769,1.0,1.32,1.95,0.53,0.79,0.0,0.32,1.58,0.0,3.05,0.0,0.47,1.63,1.05,0.0,0.32,0.0,2.47,0.0,0.95,B1,2
933,72.66,9.4,7.0,8.06,7.6,7.82,88.0,12.0,8.77,8.0,1.3972602739726028,0.6153846153846154,1.1,1.9,0.77,1.08,0.0,0.49,1.44,0.0,3.03,0.03,0.67,1.74,1.08,0.0,0.51,0.03,1.92,0.0,1.0,B1,2
934,67.28,11.4,9.0,8.3,10.3,8.84,25.0,15.5,11.01,9.0,1.4372294372294372,3.1,1.2,3.6,0.7,0.5,0.0,0.9,2.0,0.1,4.8,4.1,1.1,0.9,0.1,0.0,0.1,0.1,2.0,0.0,0.9,B1,2
935,99.12,5.9,0.9,1.85,0.6,5.46,5.0,2.3125,2.82,1.0,0.8347107438016529,0.17647058823529413,0.12,0.82,0.0,0.06,0.0,0.0,1.18,0.0,2.0,0.0,0.06,0.71,0.18,0.0,0.0,0.0,1.06,0.0,0.94,B1,2
936,71.04,10.4,7.6,6.84,7.5,7.51,88.0,13.0,9.23,8.0,1.144278606965174,0.7209302325581395,0.93,1.53,0.93,1.81,0.0,0.49,1.33,0.0,2.77,0.21,0.95,2.84,1.19,0.0,0.42,0.0,2.33,0.0,0.98,B1,2
937,66.64,10.5,7.2,9.5,8.0,6.85,39.0,6.625,7.23,7.0,1.2134146341463414,0.7391304347826086,0.7,1.3,0.43,0.35,0.0,0.35,1.65,0.0,3.61,0.17,0.7,1.3,0.43,0.04,0.26,0.0,2.0,0.0,0.96,B1,2
938,69.82,10.3,8.1,7.89,8.5,7.03,35.0,7.142857142857142,9.25,8.0,1.1716867469879517,0.058823529411764705,1.06,1.24,0.53,1.47,0.0,0.71,2.53,0.0,4.39,0.0,1.0,1.94,0.0,0.0,0.53,0.0,2.82,0.0,1.0,B1,2
939,79.19,9.3,6.5,7.71,8.5,8.61,98.0,8.333333333333334,9.08,9.0,1.2840314136125655,1.368421052631579,1.24,1.68,0.55,1.32,0.0,0.53,1.42,0.05,3.76,0.26,0.76,1.97,1.45,1.24,0.29,0.0,2.5,0.03,1.0,B1,2
940,71.95,9.7,7.2,8.81,8.6,7.92,59.0,12.6,8.76,9.0,1.4202247191011237,1.16,1.24,2.2,1.04,0.84,0.0,0.28,1.56,0.0,2.96,0.68,0.24,1.8,0.64,0.4,0.32,0.16,2.48,0.0,0.96,B1,2
941,73.58,9.7,6.6,8.98,8.2,8.08,64.0,6.0,8.29,9.0,1.119205298013245,0.6428571428571429,2.14,1.61,0.61,0.82,0.0,0.71,1.64,0.0,3.14,0.14,0.5,0.86,1.11,0.0,0.32,0.0,1.43,0.0,1.0,B1,2
942,90.05,6.1,2.4,4.93,3.1,5.23,3.0,2.6,3.08,3.0,0.7719298245614035,0.06666666666666667,0.8,0.53,0.0,0.0,0.0,0.07,1.0,0.0,1.4,0.0,0.07,1.2,0.47,0.0,0.0,0.0,1.13,0.0,0.93,B1,2
943,73.68,10.0,6.6,8.34,7.6,6.77,33.0,8.428571428571429,7.72,8.0,1.2994505494505495,0.782608695652174,1.35,1.48,0.43,0.91,0.0,0.57,1.65,0.0,3.13,0.13,0.22,1.35,0.7,0.26,0.43,0.0,2.22,0.0,1.0,B1,2
944,74.79,8.7,6.2,7.53,6.4,7.38,38.0,6.125,7.96,7.0,1.2291666666666667,1.9565217391304348,1.17,1.74,0.57,0.83,0.0,0.17,2.13,0.0,3.04,0.39,0.13,0.52,1.74,0.09,0.09,0.0,0.91,0.0,1.0,B1,2
945,82.65,7.9,5.2,5.91,5.3,6.55,34.0,6.0,6.79,6.0,1.1580381471389645,0.5,0.58,1.33,0.62,0.92,0.0,0.5,1.46,0.0,2.77,0.08,0.96,1.5,0.38,0.0,0.38,0.04,2.46,0.0,1.0,B1,2
946,68.81,10.8,8.5,8.76,9.6,8.03,45.0,12.4,9.8,9.0,1.1826625386996905,1.75,1.62,2.06,0.81,1.44,0.0,0.5,2.44,0.0,3.62,0.44,0.38,1.56,1.94,0.0,0.38,0.0,2.06,0.0,0.94,B1,2
947,69.62,10.9,8.1,8.41,9.0,7.26,45.0,10.333333333333334,10.16,9.0,1.2732394366197184,0.5,1.67,2.11,1.11,1.11,0.0,0.89,1.83,0.0,3.78,0.06,0.94,2.17,0.17,0.0,0.17,0.0,2.78,0.0,0.94,B1,2
948,67.96,9.6,6.7,9.85,7.7,7.89,48.0,5.555555555555555,7.33,8.0,1.3502994011976048,0.38461538461538464,0.5,1.46,0.27,0.73,0.0,0.23,1.62,0.0,3.31,0.15,0.31,0.81,0.31,0.0,0.31,0.0,1.85,0.0,1.0,B1,2
949,80.72,9.2,6.0,7.94,8.0,7.71,118.0,15.25,8.35,8.0,1.3610619469026548,1.2950819672131149,1.36,2.0,0.54,1.05,0.0,0.48,1.28,0.02,2.9,0.82,0.72,1.74,1.2,0.87,0.28,0.11,2.13,0.0,1.0,B1,2
950,79.19,8.0,6.5,4.81,5.8,6.93,31.0,7.0,8.11,7.0,1.0944309927360776,1.0454545454545454,0.91,1.41,1.05,1.64,0.0,0.59,1.32,0.05,2.77,0.59,1.27,2.5,1.0,0.09,0.27,0.0,2.36,0.0,0.95,B1,2
951,72.97,10.9,6.9,8.11,7.6,6.75,29.0,8.142857142857142,8.16,7.0,1.6103896103896105,1.7894736842105263,0.53,1.47,0.63,1.05,0.0,0.37,1.84,0.0,2.47,0.11,0.32,1.21,2.26,0.0,0.68,0.0,2.32,0.0,0.95,B1,2
952,82.34,8.2,5.3,8.29,7.4,7.74,41.0,10.8,7.42,8.0,1.2089136490250696,0.13043478260869565,1.52,1.13,0.83,1.22,0.0,0.83,1.52,0.0,3.79,0.09,0.57,0.74,0.0,0.17,0.22,0.0,1.83,0.0,1.0,B1,2
953,82.44,8.5,5.3,4.69,4.4,6.82,57.0,5.0,7.37,5.0,1.0766721044045677,0.325,0.95,1.38,1.05,0.75,0.0,0.52,1.2,0.0,2.98,0.05,0.45,2.38,0.08,0.0,0.4,0.0,2.17,0.0,0.98,B1,2
954,64.1,10.0,8.2,8.81,8.5,8.95,55.0,7.0,8.56,9.0,1.2934782608695652,2.0952380952380953,1.1,2.14,0.38,0.86,0.0,0.43,2.1,0.0,3.09,0.67,0.24,0.57,2.71,0.19,0.1,0.19,1.14,0.05,1.0,B1,2
955,72.46,10.3,7.1,8.35,7.9,8.67,35.0,6.222222222222222,8.55,9.0,1.132258064516129,2.9444444444444446,0.89,1.83,0.61,0.61,0.0,0.33,1.72,0.0,2.94,1.33,0.5,0.39,2.78,0.0,0.11,0.06,1.79,0.0,1.0,B1,2
956,99.33,5.8,0.9,1.79,0.7,6.03,9.0,2.0,3.25,1.0,0.8670886075949367,0.30434782608695654,0.13,0.65,0.22,0.48,0.0,0.0,0.87,0.0,1.7,0.3,0.04,0.83,0.0,0.0,0.0,0.04,0.65,0.0,0.96,B1,2
957,79.19,9.0,6.5,9.63,9.8,8.57,40.0,11.8,8.72,9.0,1.1128526645768024,2.6470588235294117,1.53,2.24,0.71,1.06,0.0,0.41,1.35,0.0,3.06,0.47,0.71,0.82,2.59,0.24,0.53,0.0,2.12,0.0,0.94,B1,2
958,70.73,10.3,7.7,9.22,9.4,8.34,46.0,11.0,9.39,10.0,1.628930817610063,1.411764705882353,1.41,2.76,0.29,1.24,0.0,0.35,2.41,0.0,4.18,0.53,0.53,0.76,1.0,0.12,0.47,0.0,1.71,0.0,0.94,B1,2
959,85.73,8.1,6.1,6.5,8.1,7.05,24.0,10.8,8.63,7.0,1.1574344023323615,1.875,1.06,1.75,0.56,0.81,0.0,0.31,2.81,0.0,4.5,0.38,0.62,1.19,2.56,1.0,0.56,0.0,2.38,0.0,0.94,B1,2
960,83.36,9.0,4.9,6.19,5.5,6.94,115.0,7.7142857142857135,7.79,6.0,1.0725190839694656,0.5277777777777778,0.88,1.1,0.82,1.47,0.0,0.47,1.07,0.0,2.06,0.12,0.51,2.22,0.72,0.0,0.38,0.01,1.72,0.0,1.0,B1,2
961,70.53,11.4,7.8,9.28,9.5,7.91,79.0,7.857142857142858,9.59,8.0,1.3425324675324675,1.4242424242424243,1.12,1.97,0.94,1.21,0.0,0.39,2.03,0.03,3.24,0.33,0.73,1.09,1.61,0.0,0.67,0.0,2.27,0.0,1.0,B1,2
962,83.86,7.6,4.7,6.95,5.7,7.94,35.0,6.125,6.69,7.0,1.241691842900302,1.375,0.88,1.46,0.42,0.5,0.0,0.29,1.83,0.0,2.71,0.62,0.17,0.75,1.33,0.08,0.29,0.0,1.5,0.0,0.96,B1,2
963,72.56,11.3,7.0,9.28,8.7,8.45,39.0,10.333333333333334,9.2,9.0,1.2098765432098766,2.1578947368421053,1.32,2.05,0.47,0.63,0.0,0.42,2.21,0.0,3.4,0.32,0.47,0.95,1.95,0.21,0.11,0.0,1.37,0.0,1.0,B1,2
964,73.98,10.2,6.5,8.23,7.5,8.1,49.0,8.142857142857142,9.04,8.0,1.427299703264095,0.7619047619047619,0.9,1.33,0.62,1.19,0.0,0.38,1.57,0.0,2.88,0.19,0.71,0.9,1.33,0.29,0.38,0.0,1.43,0.0,1.0,B1,2
965,65.52,9.9,7.6,10.08,8.8,8.38,49.0,6.75,8.36,8.0,1.35,2.0,1.59,2.0,0.5,0.68,0.0,0.36,1.59,0.0,2.73,0.36,0.18,0.55,2.18,0.18,0.36,0.0,1.23,0.0,0.95,B1,2
966,71.24,9.9,7.5,9.97,9.9,9.96,94.0,12.0,9.3,10.0,1.2084870848708487,2.2758620689655173,0.86,1.83,0.59,1.17,0.0,0.21,1.45,0.07,3.17,0.31,0.83,0.9,4.38,0.03,0.24,0.21,1.45,0.03,0.97,B1,2
967,82.85,9.0,5.1,7.42,6.6,7.29,157.0,6.25,7.29,7.0,1.1201525746980292,1.116504854368932,0.6,1.52,0.61,1.0,0.0,0.39,1.17,0.04,2.8,0.28,0.47,1.65,1.59,0.0,0.27,0.04,1.73,0.0,1.0,B1,2
968,71.75,10.4,7.3,9.05,8.7,8.14,39.0,8.5,9.51,9.0,1.132132132132132,1.894736842105263,1.21,2.11,0.74,0.79,0.0,0.58,1.95,0.0,3.05,0.58,0.16,1.05,2.42,0.11,0.26,0.0,1.58,0.0,0.95,B1,2
969,71.85,10.3,7.3,9.1,8.7,7.2,34.0,10.333333333333334,8.58,9.0,1.4772036474164134,0.10526315789473684,1.26,1.95,0.63,1.16,0.0,0.26,1.58,0.0,4.84,0.05,0.68,1.42,0.16,0.0,0.32,0.0,2.05,0.0,0.95,B1,2
970,74.59,8.8,6.2,7.36,6.2,5.91,20.0,5.222222222222222,6.14,6.0,1.332258064516129,1.4285714285714286,0.52,1.9,0.52,0.57,0.0,0.57,1.38,0.0,2.19,0.05,0.52,1.19,1.29,0.05,0.38,0.0,2.67,0.0,0.95,B1,2
971,82.65,8.2,5.2,8.17,7.1,7.0,33.0,5.625,7.42,6.0,1.2797619047619047,0.045454545454545456,0.59,1.55,0.86,1.0,0.0,0.64,1.59,0.0,4.36,0.0,0.68,0.64,0.14,0.0,0.45,0.0,1.77,0.0,1.0,B1,2
972,76.11,9.5,5.6,8.22,6.5,7.11,37.0,6.75,7.04,7.0,1.1487341772151898,0.5833333333333334,0.83,1.46,0.54,0.79,0.0,0.29,1.33,0.0,3.29,0.21,0.33,0.83,0.54,0.0,0.25,0.0,1.5,0.0,0.96,B1,2
973,71.95,10.1,7.2,6.61,6.6,6.96,33.0,7.7142857142857135,8.3,7.0,1.3140243902439024,0.47368421052631576,1.21,1.42,0.53,1.16,0.0,0.47,1.47,0.0,3.29,0.42,0.84,1.84,0.16,0.0,0.68,0.0,2.37,0.0,1.0,B1,2
974,77.06,9.2,7.4,7.25,8.8,7.41,108.0,12.0,9.27,7.0,1.197092084006462,1.1754385964912282,0.96,2.3,0.91,1.25,0.0,0.61,1.75,0.02,4.72,0.89,0.68,1.89,0.4,0.14,0.79,0.37,2.96,0.0,1.0,B1,2
975,76.82,9.2,5.4,7.64,6.2,9.5,52.0,11.6,8.06,10.0,1.1428571428571428,2.8333333333333335,1.17,1.17,0.71,0.54,0.0,0.12,0.96,0.0,2.29,1.71,0.08,0.17,1.58,0.0,0.12,0.54,0.83,0.0,1.0,B1,2
976,75.03,10.1,8.1,8.01,10.1,7.64,17.0,11.0,10.15,11.0,1.4444444444444444,1.3333333333333333,1.5,3.33,0.33,1.67,0.0,0.67,1.0,0.0,3.5,0.33,0.5,3.83,2.5,0.0,0.33,0.0,2.17,0.0,0.83,B1,2
977,81.93,8.8,5.5,6.89,6.8,8.02,83.0,7.2857142857142865,7.84,7.0,1.2398609501738123,1.68,0.74,1.88,0.72,0.86,0.0,0.34,1.16,0.0,2.96,0.92,0.48,1.46,1.22,0.94,0.32,0.14,2.1,0.0,1.0,B1,2
978,74.9,9.1,6.1,9.67,8.3,7.47,50.0,4.4,8.2,7.0,1.4666666666666666,0.44,1.48,1.36,0.32,0.64,0.0,0.4,1.0,0.0,3.79,0.04,0.56,0.6,0.4,0.0,0.2,0.0,2.08,0.0,1.0,B1,2
979,86.2,7.1,3.8,6.59,5.1,6.73,36.0,6.0,5.4,6.0,1.1534772182254196,1.2,0.74,1.17,0.46,0.89,0.0,0.4,0.83,0.0,1.74,0.14,0.6,1.11,0.94,0.11,0.2,0.0,1.6,0.0,0.97,B1,2
980,72.36,9.0,7.1,7.6,7.4,7.52,52.0,7.857142857142858,8.55,8.0,1.261061946902655,0.3076923076923077,1.65,1.35,0.77,1.23,0.0,0.54,1.27,0.0,3.35,0.19,0.62,1.96,0.12,0.12,0.58,0.0,2.54,0.0,1.0,B1,2
981,72.87,10.1,6.9,9.27,8.7,10.14,31.0,10.333333333333334,8.95,9.0,1.38,2.8333333333333335,0.92,1.83,0.67,0.25,0.0,0.33,1.25,0.0,4.25,1.92,0.33,0.58,1.25,0.0,0.17,0.25,1.75,0.0,0.92,B1,2
982,74.93,10.0,8.2,8.12,10.4,7.53,35.0,11.6,10.63,8.0,1.5565749235474007,0.7857142857142857,0.86,3.0,1.0,1.86,0.0,0.14,2.36,0.0,4.29,0.43,0.86,2.86,0.5,0.43,0.79,0.0,3.07,0.0,0.93,B1,2
983,71.85,10.3,7.3,9.16,8.8,8.28,47.0,7.7142857142857135,8.86,9.0,1.3934426229508197,2.0952380952380953,1.67,1.86,0.29,0.9,0.0,0.29,1.76,0.0,3.24,0.71,0.24,1.24,2.52,0.1,0.14,0.0,1.52,0.0,0.95,B1,2
984,76.82,10.1,5.4,7.17,5.7,6.82,38.0,6.625,7.69,7.0,1.1551246537396123,0.6785714285714286,1.04,1.46,0.64,0.82,0.0,0.32,0.71,0.0,2.37,0.25,0.43,0.64,0.21,0.0,0.25,0.0,1.5,0.0,1.0,B1,2
